id,student_id,course_id,risk_score,risk_level,primary_risk_factor,shap_explanation,flagged_at,reviewed_by_faculty_id,faculty_intervention_notes,is_intervened,reviewed_at
57b08f18-388f-4b21-8365-9742f9fc3fbe,a6618650-e98f-4389-8f8c-6c32d4b35c31,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.95,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
851e7371-37df-4b11-9c65-f0383764eb7c,8d60926e-7f4c-4388-ab1f-e336df9a4a4e,21e87180-7538-5689-922d-8889674702ed,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
032cc4da-91c9-4668-b051-b62a589d8ddb,7e1364fd-7dde-441d-8ba7-0947e5232737,5297007a-130e-5341-af7a-4e9027c2dadf,0.91,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
a2e5a695-0137-453c-8b96-fbfb1676c68b,cadf39c2-ac07-4319-8d15-5a772c56fd46,29f10515-0a52-55f4-896b-fa882e11e38e,0.88,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
1d5e267a-67ee-47b5-8449-5d9b38aec804,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,859db046-894d-53cc-8cb4-3643d0c7f1fe,0.85,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,,False,
28c47375-b63a-4d13-9768-440a16ced420,4386fcdb-3519-4874-9281-8aac1945fbd1,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.72,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
802f547e-b10b-4ebb-86c8-23e0b825de17,9f4f4382-b43c-43f7-afd6-7f42cc95e525,29f10515-0a52-55f4-896b-fa882e11e38e,0.9,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,,False,
f895c76a-a15a-4559-b36d-43741c555999,f6b78c99-0303-4774-8547-d43ef73ac4bb,817d9a6f-e405-58f8-991b-373c31bd4e25,0.73,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
b8776601-0b32-44ad-9f15-d245ac61c708,dbbe3465-694d-4fc3-8214-7195c6034655,29f10515-0a52-55f4-896b-fa882e11e38e,0.73,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
eb58eab6-9efe-43fe-aa25-12d786f651cc,ba709e3b-7a4f-49ed-a2b3-8f573f4f06e8,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.75,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
cc242bce-6e6c-40e0-ab39-09ad8df6e505,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.93,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
685e2bb4-4cb1-4122-a2db-d0ba2c4907d1,9f545a85-3bc1-482c-a992-727ba0d9e010,c8e42f25-4acd-5f8b-8bce-f0cab27cc71f,0.84,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d0409be6-f753-5863-8426-94a84553a16e,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
4464d0dc-4016-4531-a676-e9d6fae14b25,ed3cb4c4-51b8-4080-80b2-41dbfca48bad,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.95,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
bf64f5b7-0a7f-4ab6-bf38-d1443dbb884a,5c01ce5e-5490-466c-8049-69144542083b,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.79,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
defd3b25-412d-447b-9cc5-4d3f8315186a,de8b3d49-9000-4783-844d-7ec5a8748326,f8b6ad01-594d-5e52-b325-ed9eb13211e1,0.93,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,,False,
e2f73d5b-e8da-4bc5-ae8f-5aec5b49a641,bb8e640c-1366-4e43-90ab-77bf5c234dd3,5ceb5573-0231-5d70-848b-193fcfdb644c,0.79,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
29477e5a-1efa-4c01-84a0-d43c54ffd63d,9e56ef89-0c52-4e04-beff-14496aa1f6fa,730c5632-33dc-5e69-a798-6135043a47aa,0.94,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
692b3120-5077-4c44-91f4-88823c12df82,778578b6-1155-4bec-a488-eeb9e81ce5f1,859db046-894d-53cc-8cb4-3643d0c7f1fe,0.8,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
39592ef9-6594-47d6-be5b-be421ef15fcd,2eea3025-aa4d-42d4-a953-41265cdda874,005078bd-c539-5c44-a631-7e7dd9fb778c,0.75,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
eee875b4-f40c-47d9-8894-a35adaab6295,93e5f693-9a5d-499a-b901-3598de01014b,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.84,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
2e24bf7a-08e3-415b-b38d-65b6e048a9fa,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.75,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
dc69288a-dcc2-4e0b-9991-db0decbab3f4,4e96ea77-5242-4382-898d-9f1cfb44a5e6,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.95,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,,False,
a6acb07a-1b0a-4c1f-a81d-d9b95850d0d6,0588db62-528e-44a0-a7db-027039547cc9,29f10515-0a52-55f4-896b-fa882e11e38e,0.91,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,,False,
1b634e68-b5d9-46ba-aae4-75b86ea5f56f,75918ca2-6a21-408d-ac63-e5de188154ce,c697ab81-ffed-5fa6-9b51-be0954571d20,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
603d22ac-4c6c-48d8-ad2b-b26edf269a1e,0dab6e6f-c53b-4063-8afc-0ed98aad91fd,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.79,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
1abea241-94bc-4ca8-b603-69130111c04d,9fcd698f-e508-416e-90f0-bf4997ef7573,005078bd-c539-5c44-a631-7e7dd9fb778c,0.91,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
389e0948-9570-4a0b-8c43-00ed6009e921,f7518e2b-9882-4471-a67e-228189eed01a,5297007a-130e-5341-af7a-4e9027c2dadf,0.77,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
9714f5c1-78bb-4366-8970-70bce8afd0ad,2558e420-74ca-4615-adc0-653af7be501b,005078bd-c539-5c44-a631-7e7dd9fb778c,0.75,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
50f1f8af-470a-41df-8b75-2ec56ded69f6,661cd282-beae-4ca4-98fd-00aed4f56835,cc6bfe47-d156-5f3c-a0a6-64be53ff1202,0.9,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
802fa88e-99f4-4aea-a86f-db4f2bdf5046,95225e7e-5ef7-420f-a5f1-41349acc160e,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.91,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
b2a2d4b8-f7c0-4681-8037-f8efcc4325b1,f6330253-6ea8-4ef7-a826-76a4e5f290e6,5297007a-130e-5341-af7a-4e9027c2dadf,0.9,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
a5f4b93c-6479-4f30-9efa-7748f128b988,94839a0a-17c3-4e71-9c30-c5fc1d0c1b12,730c5632-33dc-5e69-a798-6135043a47aa,0.88,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,,False,
f753eebf-bc9f-4c6e-8497-df488a50e401,14782e0a-46cc-42a7-9b74-f972af5f186f,730c5632-33dc-5e69-a798-6135043a47aa,0.91,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
3199a511-3d55-40a5-9cd1-fd32eccdff1f,e36650ad-b473-4508-88d7-99356c7cd0f5,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.76,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
0b4dd103-490c-4cb2-bf14-23a463f6903c,b4f3fc08-dfc7-407f-a48a-e9995cb85ade,c697ab81-ffed-5fa6-9b51-be0954571d20,0.82,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
8e65983a-0944-4ef7-bb85-f416d80062b7,6833a84b-cae2-4f55-aeee-c22d71848337,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.83,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
ff948cf0-fb7c-47d2-88d5-b8df9a918378,150cf0cf-578b-426a-98da-b9c6202ffe78,730c5632-33dc-5e69-a798-6135043a47aa,0.77,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,,False,
6f65929d-71a2-47c1-9658-6a0c5b2d9bf8,1b72a24f-b08f-49a4-a035-c9407cfe0e5f,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.74,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
cce8809a-4e2c-42a0-9747-5772d9c4ff75,4614f111-3026-4243-876e-3ce750ab5594,5297007a-130e-5341-af7a-4e9027c2dadf,0.75,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
98a90b6f-3316-4417-9af0-a81cea374014,42d9c168-fd14-43c0-b16a-ee1a15541af1,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.82,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,,False,
c8fdcdf6-f345-49b3-b443-e8708fedb304,09430dca-fd8c-41d9-a410-b11374f07e3e,817d9a6f-e405-58f8-991b-373c31bd4e25,0.89,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
60af2c14-54d6-49f8-ac45-918c5a01abe4,f2323f7e-f5df-4968-9088-7aee14f4eb31,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.87,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,,False,
b03dbb42-1d90-4be9-93ba-7d3dc0146add,57ed2e05-c77a-4f69-8cf7-78c8758232f0,730c5632-33dc-5e69-a798-6135043a47aa,0.86,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
3d543cb7-aa5a-4afb-9845-765202f8e406,18564a06-d03c-41ff-b809-34e413e95595,40d412e8-fc3b-5972-8ff2-90b35de8a2d3,0.83,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
e4bab3fc-a219-4d75-8575-4290040e185d,f79c9f07-a125-4b05-9813-9ece9d090497,005078bd-c539-5c44-a631-7e7dd9fb778c,0.81,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
97fadee8-7c2c-4e51-8440-fd06216e6f1d,c71ed509-d656-4e2f-8147-6f70e32ad06d,539f9c66-84f9-5b19-943a-cb15d62bbc33,0.93,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,c21ecdfa-6821-58f3-80ad-01ad42723c64,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
8789bfd1-a2d2-41fb-8760-e77aeaac7554,bd787236-a7df-4f27-b9a5-5f483f9b46ce,5ceb5573-0231-5d70-848b-193fcfdb644c,0.89,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,,False,
94c6b11b-3b73-4f06-b407-2b5411dec562,916ea757-e807-45e5-a720-8767c5ee1cf5,2bc3bd90-0760-5d47-9467-5a5992c412e5,0.86,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,096bae8a-b448-52a4-b11b-94f573db47d7,,False,
959ab942-31da-40d6-a426-1f8e38adcfd2,a5ac9296-e848-4351-bd7b-9dee39cea3ad,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.83,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,aea15467-f034-51f8-bc1b-18594762d5ce,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
e4f4084b-1529-4e56-9921-f2ecfe63ad33,3fcad028-d89e-42be-a18b-a94532a70a96,a71f945b-22bf-5921-85a0-cb1acd7cb2e6,0.94,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,e22bf2b6-38c3-5617-9c4a-0acd181581d6,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
1698f057-d06a-480a-b7c8-13c30e08060f,d1d451aa-21ca-4233-afd4-555637b49547,f27d152a-f613-51a3-aea8-0506e5d24c3a,0.93,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
9cdc1e0c-a1bd-401c-9852-2ccda9755760,70b10dd7-ddc3-4fdc-b7bd-dce70749210d,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.81,HIGH,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
2d0c801f-14ec-4f78-9380-04f1f4179ef3,2bdabcc3-2e70-4201-b02c-45a7cd76215e,817d9a6f-e405-58f8-991b-373c31bd4e25,0.88,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
d43812fc-1f6b-4a27-abf0-2322fc40a3f5,742ed6d3-a679-4e0e-bf16-5bc8d9f7a191,325f5f11-db40-5f00-816d-d66357e36c70,0.75,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
622223e5-c750-433c-8288-06e68fddc170,4fb801ec-678c-4f37-b075-d58e3d1e135e,5297007a-130e-5341-af7a-4e9027c2dadf,0.84,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,d800e811-1ab0-565d-8548-728e67072757,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
45927d57-1f62-4e49-ac86-3609d7b1177b,475036e4-6583-4e14-bf46-a1d0b9957a94,945cbb28-3a50-5ed1-8e70-c416ee3f92f0,0.78,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,,False,
53051fe5-62a9-4178-99b0-03e8c60de191,1e7696b9-23a1-4c71-aae4-74468d8ccaba,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.91,CRITICAL,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.35, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,be990cb0-426f-5d38-9745-d477c185f5eb,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
cab90253-8fe3-4bb6-903a-168971238fc8,44cd8e9b-17bd-4a74-8b3f-cb8b844abb94,d9518e1b-06ba-5f43-b6b9-67d017eaae5d,0.87,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,b84eb5f1-c2a0-59d4-9839-df45cf02a21f,"Faculty intervention scheduled: mentoring, attendance follow-up and course support recommended.",True,2026-09-03 10:00:00
2c2528d9-94c8-4ef6-b702-13eca2fcf82f,a84061a3-3fc6-4725-acbc-25eb3254213a,325f5f11-db40-5f00-816d-d66357e36c70,0.81,HIGH,Low Cumulative CGPA & Assignment Delays,"{""attendance_pct"": -0.2, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,15ca48fc-df67-512c-815e-c085107e9c59,,False,
cf184b6f-0570-4a23-8cb5-c39b03352102,0c1b69a6-351f-46b8-aac1-cb2bcbc389a9,5297007a-130e-5341-af7a-4e9027c2dadf,0.91,CRITICAL,Low Class Attendance & Midterm Scores,"{""attendance_pct"": -0.45, ""midterm_marks"": -0.15, ""assignment_submission_delay"": -0.15}",2026-09-10 18:10:04.34034,3a618d80-06ca-5715-898b-c91424935f9c,,False,
