id,student_id,semester,academic_year,sgpa,credits_earned,credits_registered,backlogs_count,result_status
1d9fdb28-52e2-5799-ab63-747b0faa25db,cadf39c2-ac07-4319-8d15-5a772c56fd46,2,2023-24,4.97,22,22,0,PASS
6c60ac8f-b64d-5b2e-8e8c-cdf3c95c7c41,cadf39c2-ac07-4319-8d15-5a772c56fd46,3,2024-25,5.35,22,22,0,PASS
47121a82-ce6e-5f8a-ae51-8b2f48551c21,cadf39c2-ac07-4319-8d15-5a772c56fd46,4,2024-25,6.08,20,20,0,PASS
720c6447-119f-5612-a2f3-0f0c1cdcfe7f,cadf39c2-ac07-4319-8d15-5a772c56fd46,5,2025-26,5.04,22,22,0,PASS
2362e086-3aa4-5d42-ab71-953f52c481b5,b1697047-3d6a-4958-a273-753616c890dc,1,2023-24,8.59,18,18,0,PASS
84ea34f2-56a0-5e16-bcd7-7a0d1d3e642a,b1697047-3d6a-4958-a273-753616c890dc,2,2023-24,8.36,18,22,1,PASS
268c601d-c0c9-5506-893f-7c39acb7fb0e,b1697047-3d6a-4958-a273-753616c890dc,3,2024-25,8.59,20,20,0,PASS
fd63d44a-08e9-5948-81a6-22d807c82243,b1697047-3d6a-4958-a273-753616c890dc,4,2024-25,8.48,20,20,0,PASS
7d6cbdbf-f7be-57dc-91d2-10e9e6f6d065,b1697047-3d6a-4958-a273-753616c890dc,5,2025-26,9.43,20,20,0,PASS
f3db6872-0c18-53c0-bc3f-35fb9f619581,4742cea8-82bc-451a-8d7a-1617a60442f7,1,2025-26,7.44,22,22,0,PASS
124d8ba0-c442-59d4-a81e-12e681f1cf37,335af58e-3979-4d2a-b954-d8efa06b142c,1,2023-24,6.98,18,18,0,PASS
624691a9-eab2-5728-9a94-d2b610381c80,335af58e-3979-4d2a-b954-d8efa06b142c,2,2023-24,6.29,20,20,0,PASS
e8bed7fc-a97a-53ca-abd7-cb41383506b5,335af58e-3979-4d2a-b954-d8efa06b142c,3,2024-25,6.68,18,18,0,PASS
db5a077c-07db-5149-bdbe-edacdc86aa3a,335af58e-3979-4d2a-b954-d8efa06b142c,4,2024-25,6.81,18,18,0,PASS
d41f141a-9dd2-5b7d-a6e8-d3bc724e495b,335af58e-3979-4d2a-b954-d8efa06b142c,5,2025-26,6.9,18,18,0,PASS
1171566c-782b-5160-a2a2-ccd0021b04be,4b9a07e7-79b2-4971-9703-c3d2a3679d40,1,2025-26,7.51,20,20,0,PASS
a80faec6-a0b8-5ff3-b499-4741628b60c2,51149241-b68b-4cb2-82a6-759e074803ea,1,2024-25,7.37,18,18,0,PASS
b12e4f09-8d21-5101-b027-b018c21cb5d9,51149241-b68b-4cb2-82a6-759e074803ea,2,2024-25,8.13,22,22,0,PASS
edad81e7-a223-5d31-b23b-3e5c16586da4,51149241-b68b-4cb2-82a6-759e074803ea,3,2025-26,7.38,22,22,0,PASS
bac086d1-5ceb-5c1c-9978-f8f14976f482,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,1,2024-25,8.25,20,20,0,PASS
f835a884-b3a3-5b97-8630-a2d27ccccecb,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,2,2024-25,8.25,20,20,0,PASS
5a32536f-8261-549f-8353-80770ef2d11d,8dbcc77d-3cd7-44c5-a33f-06c8eef3e820,3,2025-26,8.3,20,20,0,PASS
1b2ab4a5-d32d-57e9-9e08-4308909a6c6c,e4915405-4783-4351-a245-ef87e9424594,1,2023-24,8.6,18,18,0,PASS
959896a6-7b43-5982-8782-04a862079a90,e4915405-4783-4351-a245-ef87e9424594,2,2023-24,8.33,22,22,0,PASS
d64043ad-d551-5bd9-9371-a0d71d26309b,e4915405-4783-4351-a245-ef87e9424594,3,2024-25,8.88,22,22,0,PASS
8848c5df-2f50-5e74-b86a-bfa245b99aab,e4915405-4783-4351-a245-ef87e9424594,4,2024-25,8.26,20,20,0,PASS
6e2fdaa0-7896-5b5c-b176-638caa1c2fd8,e4915405-4783-4351-a245-ef87e9424594,5,2025-26,9.23,18,18,0,PASS
4e89a9f0-6070-5761-a5be-4e169e83acbf,50eb809a-0c1a-4f40-a68f-e6d652d82df5,1,2023-24,8.96,18,18,0,PASS
4a1a4b72-8ee5-5970-97dc-af2d32c69557,50eb809a-0c1a-4f40-a68f-e6d652d82df5,2,2023-24,9.59,20,20,0,PASS
d7867b35-b86a-506c-8d40-f7ea2f495360,50eb809a-0c1a-4f40-a68f-e6d652d82df5,3,2024-25,7.89,18,18,0,PASS
c99fdb26-2c9d-58f7-b928-a6f7ab245ebf,50eb809a-0c1a-4f40-a68f-e6d652d82df5,4,2024-25,8.81,18,18,0,PASS
5ae3b4ff-efc6-51e3-a814-d3f93a48a195,50eb809a-0c1a-4f40-a68f-e6d652d82df5,5,2025-26,9.25,20,20,0,PASS
6b18c7e8-c5e9-5141-880e-711d6c042f75,929aacb4-8848-41d5-826b-198fd38c282c,1,2023-24,6.85,18,18,0,PASS
93366001-4e66-5fe0-b0ae-f9da4fff485e,929aacb4-8848-41d5-826b-198fd38c282c,2,2023-24,7.73,18,18,0,PASS
b9fe8382-12ed-5f78-b0e8-53f071aaf14a,929aacb4-8848-41d5-826b-198fd38c282c,3,2024-25,7.3,22,22,0,PASS
8f1e51ec-347e-5a2f-9c77-5a0cefda2e94,929aacb4-8848-41d5-826b-198fd38c282c,4,2024-25,7.24,22,22,0,PASS
599bf968-0086-5317-b7ea-c46f84cb5792,929aacb4-8848-41d5-826b-198fd38c282c,5,2025-26,7.85,20,20,0,PASS
39373abd-0490-5a1e-9511-270d72240c88,5760b456-3ca1-4a60-8276-caf174ac145c,1,2025-26,6.67,18,18,0,PASS
6d2c7ac7-8555-5911-83e5-1d1b8c7efd82,545a7be8-63a6-49f9-82ba-15c729e970ef,1,2025-26,7.6,22,22,0,PASS
83835e83-e55b-5e7f-a9df-19d66f24a556,9f4f4382-b43c-43f7-afd6-7f42cc95e525,1,2023-24,4.95,20,20,0,PASS
83178315-fb10-513c-8a10-9a7560e2ee9d,9f4f4382-b43c-43f7-afd6-7f42cc95e525,2,2023-24,5.11,20,20,0,PASS
e84730d6-bfe6-50bd-9e6c-f98a0f9a80da,9f4f4382-b43c-43f7-afd6-7f42cc95e525,3,2024-25,4.76,20,20,0,PASS
040a9805-365f-5b7a-832c-8201e4109729,9f4f4382-b43c-43f7-afd6-7f42cc95e525,4,2024-25,4.65,22,22,0,PASS
02d8baf5-fe65-58f4-8122-e08cf96e8efb,9f4f4382-b43c-43f7-afd6-7f42cc95e525,5,2025-26,4.19,20,20,0,PASS
dd9a2cde-a1ac-57ef-bfcc-e63aa319e5a4,3f481443-2b77-478b-ba13-0edd65a0ef94,1,2023-24,7.6,18,18,0,PASS
40b31408-7872-567f-99c0-70406269befb,3f481443-2b77-478b-ba13-0edd65a0ef94,2,2023-24,6.9,20,20,0,PASS
a07bd952-4a86-5c2b-972b-cb60d58b59fe,3f481443-2b77-478b-ba13-0edd65a0ef94,3,2024-25,6.82,18,18,0,PASS
f10eae90-422d-5299-86f8-651a3145c986,3f481443-2b77-478b-ba13-0edd65a0ef94,4,2024-25,5.94,18,18,0,PASS
b63b0931-9bf3-568b-868e-0ceb91cca326,3f481443-2b77-478b-ba13-0edd65a0ef94,5,2025-26,7.34,22,22,0,PASS
72d4ae42-9d2c-51d1-8b92-b4fac743a633,9a194e6c-e199-4b1d-b6bc-4c7f14f60129,1,2025-26,7.0,18,18,0,PASS
f278220b-2fdf-5d8a-8032-60bc5757b143,80febf64-2e57-463f-996b-9e3a109abe5b,1,2025-26,7.39,22,22,0,PASS
f4a3926a-5735-5a18-9d28-d91496d84712,dbbe3465-694d-4fc3-8214-7195c6034655,1,2023-24,4.48,18,18,0,PASS
748bd768-2f8c-53ff-b384-0c9664d543df,dbbe3465-694d-4fc3-8214-7195c6034655,2,2023-24,4.15,18,18,0,PASS
2287dc03-1add-507a-9029-2f330ca6e785,dbbe3465-694d-4fc3-8214-7195c6034655,3,2024-25,4.66,20,20,0,PASS
45f0fe85-33ce-5610-b02e-09c453bd3292,dbbe3465-694d-4fc3-8214-7195c6034655,4,2024-25,4.9,18,18,0,PASS
2a456e31-f8be-54b1-97b0-f2000b55fb85,dbbe3465-694d-4fc3-8214-7195c6034655,5,2025-26,4.44,20,20,0,PASS
997d42ea-1160-577b-8875-774696c2d8ca,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,1,2024-25,7.49,22,22,0,PASS
04eab06a-ce2e-58e8-a645-6dc88607d0ee,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,2,2024-25,7.93,20,20,0,PASS
6cac0175-8a43-5c4a-ba95-bde55d52e942,125db4c4-4e53-4c42-857b-9e2f5ea35ae2,3,2025-26,7.63,18,18,0,PASS
31d97df1-c251-5dab-a0af-f34d72e05145,ba709e3b-7a4f-49ed-a2b3-8f573f4f06e8,1,2025-26,8.23,20,20,0,PASS
99ae0da8-c0ed-5ea8-b34e-04402080326f,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,1,2024-25,7.43,18,22,1,PASS
c707c848-f881-58a0-9b88-92128b215622,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,2,2024-25,6.61,18,18,0,PASS
19e09bde-fa5b-566d-b6cf-6e651e70504a,47e15ebf-3fe3-4f47-a31e-070a0ffd9c90,3,2025-26,7.13,18,18,0,PASS
cb1eac5f-109f-5e14-ae62-f776a9441b63,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,1,2023-24,7.98,20,20,0,PASS
9d4c5975-bec9-55a0-a285-41a89a82d389,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,2,2023-24,9.16,20,20,0,PASS
c01848ba-c9ee-5e86-8175-2678db03c2e5,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,3,2024-25,8.02,20,20,0,PASS
f885cc99-d405-5532-a78b-27cecf67845e,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,4,2024-25,8.01,22,22,0,PASS
b44eca71-fe25-5cda-b518-a565366e115a,92c83e9c-7805-4331-b1dc-5ae8d93f90c1,5,2025-26,8.03,18,18,0,PASS
6ada6e81-135b-570e-8560-7fa8648b733c,9f545a85-3bc1-482c-a992-727ba0d9e010,1,2025-26,5.57,18,18,0,PASS
4ce67a6b-22c9-54c3-a305-e80ab2263501,d0b60c6f-7009-4b51-912f-efa832392c26,1,2023-24,5.0,14,18,1,PASS
d1b66ecc-d8fd-51f6-a2d6-b35980b0e9d3,d0b60c6f-7009-4b51-912f-efa832392c26,2,2023-24,5.16,22,22,0,PASS
5b2de6cd-e9a6-5dfb-aff9-05965551d308,d0b60c6f-7009-4b51-912f-efa832392c26,3,2024-25,6.14,22,22,0,PASS
53abff85-6f61-532c-903b-1283a2db381d,d0b60c6f-7009-4b51-912f-efa832392c26,4,2024-25,5.46,20,20,0,PASS
0218747e-aa12-5331-870d-f94387a10d01,d0b60c6f-7009-4b51-912f-efa832392c26,5,2025-26,4.42,18,22,1,PASS
0d63158d-2e48-508c-a850-d37416516c9a,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,1,2023-24,9.71,18,18,0,PASS
71227417-46f5-5924-bba6-c44aed44c53a,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,2,2023-24,9.29,22,22,0,PASS
69fe9991-8113-55ee-b1e6-e0eeb41e2940,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,3,2024-25,10.0,20,20,0,PASS
0ef7a0d8-06b1-5a05-bed3-c8f7fb3b102d,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,4,2024-25,8.7,20,20,0,PASS
d68fab18-91cc-5e0d-a68e-59707dc2eb01,2e2b1ef9-16ac-4184-aa15-e1150f6ac482,5,2025-26,10.0,20,20,0,PASS
5293520a-bb44-5a89-8090-d52ffcb0e474,af9854a3-9ec9-44ff-83f1-834da464c382,1,2025-26,8.27,18,18,0,PASS
0a0b1ffe-1ba5-5ea3-8633-da20e9366aec,37d57dad-e268-4057-8a72-d0f484cfb87d,1,2025-26,7.42,22,22,0,PASS
038ad2c3-fc9b-54b2-af62-7ac117069a74,f520acfc-42f8-4810-9793-1442a4009adf,1,2023-24,7.53,20,20,0,PASS
23e5930f-a88d-5897-be7a-acc559134fac,f520acfc-42f8-4810-9793-1442a4009adf,2,2023-24,7.55,22,22,0,PASS
302fe937-ad9a-551f-9257-a2e2603fa830,f520acfc-42f8-4810-9793-1442a4009adf,3,2024-25,8.27,22,22,0,PASS
579e9071-5043-51c6-84c9-b46972b8b5f7,f520acfc-42f8-4810-9793-1442a4009adf,4,2024-25,8.4,18,18,0,PASS
0b4cb893-8511-5b67-b8b6-6b151d70c84d,f520acfc-42f8-4810-9793-1442a4009adf,5,2025-26,8.33,22,22,0,PASS
a67af667-9902-5cdf-91bf-97e807451ab4,de59e297-4917-4419-9ea9-993422cefcf2,1,2024-25,8.31,22,22,0,PASS
869f3960-158a-5021-8ca3-b8441ce6a8e8,de59e297-4917-4419-9ea9-993422cefcf2,2,2024-25,8.63,22,22,0,PASS
f952dbc2-40cb-507d-ade8-9139389e3eff,de59e297-4917-4419-9ea9-993422cefcf2,3,2025-26,8.8,20,20,0,PASS
b8fee0d2-3d95-5dc9-a5e9-7d36c0c228af,462f96fa-ebb2-43c1-a1a7-90d65999932b,1,2024-25,7.42,18,18,0,PASS
6c3f25df-67bc-505c-bde3-9988d06ccc3a,462f96fa-ebb2-43c1-a1a7-90d65999932b,2,2024-25,8.34,22,22,0,PASS
ebf213a9-5871-5d8f-a635-68169c4e1c17,462f96fa-ebb2-43c1-a1a7-90d65999932b,3,2025-26,8.41,20,20,0,PASS
2740a7d8-f281-594b-9240-80ac9b7cf483,61ce7a25-8966-4297-b408-3fb30cbc9394,1,2025-26,8.22,22,22,0,PASS
39fff03f-ab20-5ac2-85ef-585ab636879c,ed3cb4c4-51b8-4080-80b2-41dbfca48bad,1,2025-26,5.47,20,20,0,PASS
a37d33f7-8e55-5be7-9436-10fe8a4632f0,15035786-a854-4712-ba07-482404db9f3f,1,2025-26,8.6,22,22,0,PASS
f64946c7-97e5-522d-addf-0eb8f9cdf24d,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,1,2023-24,6.62,22,22,0,PASS
8e3b7255-45b8-5e2b-b2a5-40518bb17a9f,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,2,2023-24,7.75,20,20,0,PASS
1434cf3b-fe4d-583d-a35b-cc330f93bab2,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,3,2024-25,6.08,18,18,0,PASS
7b282cab-348b-5d90-a961-d0860af58fde,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,4,2024-25,7.13,18,18,0,PASS
48733249-0ecb-5205-ab50-648ae304e01f,f19a3f7c-62da-4bb6-9006-cd08dc661cd9,5,2025-26,6.9,22,22,0,PASS
a2beeca7-e1a7-5c48-9c66-cc3037f3bf6b,1b298305-c00d-48fe-a978-77e6d1094380,1,2023-24,9.24,18,18,0,PASS
ee3aeae2-567d-57ab-9260-1295c0290aea,1b298305-c00d-48fe-a978-77e6d1094380,2,2023-24,9.68,22,22,0,PASS
3f834b0d-0ff5-5c88-a753-538cb00a975a,1b298305-c00d-48fe-a978-77e6d1094380,3,2024-25,9.3,22,22,0,PASS
971d78d5-cc85-5275-a4a2-cf73608b7462,1b298305-c00d-48fe-a978-77e6d1094380,4,2024-25,9.32,14,18,1,PASS
d3623975-5278-5281-859d-8ebd389ba3a8,1b298305-c00d-48fe-a978-77e6d1094380,5,2025-26,9.47,22,22,0,PASS
b9b1491a-4c26-504c-83aa-3c3c55bbdafc,5c01ce5e-5490-466c-8049-69144542083b,1,2025-26,5.2,22,22,0,PASS
0cedc19b-c258-5ea4-aeea-57e4182d02bd,0878c386-776f-4526-a2ad-676bcf927e67,1,2024-25,7.4,22,22,0,PASS
be126aa9-f4d0-5529-9094-c9c6ba5e2e14,0878c386-776f-4526-a2ad-676bcf927e67,2,2024-25,7.91,18,18,0,PASS
336a7dfb-856e-5275-8411-6e3b86fba831,0878c386-776f-4526-a2ad-676bcf927e67,3,2025-26,8.19,20,20,0,PASS
81ac492f-be17-5343-a3a3-b1cdb0d32877,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,1,2023-24,7.09,18,18,0,PASS
4a5acc45-c095-59b3-a706-7b1486485c22,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,2,2023-24,6.34,18,18,0,PASS
9c52a29f-ce23-5814-a9f2-0e97a87ba1ee,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,3,2024-25,6.17,14,18,1,FAIL
2c6106a4-a6bc-549c-9a98-b72014aa8b90,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,4,2024-25,6.81,14,18,1,PASS
cd7dca80-24e1-5a1c-bdc8-26755ead79c3,19d1eb1c-0a4d-4c18-8ebe-285b2645cf18,5,2025-26,6.39,22,22,0,PASS
8d4f32fc-2127-56a2-b532-9c94248601f6,f7a70478-994f-4ebb-9078-73b5e632c2e8,1,2024-25,9.01,18,18,0,PASS
bf35b7a6-e810-5ad2-8c10-0e6d05030fc6,f7a70478-994f-4ebb-9078-73b5e632c2e8,2,2024-25,8.27,22,22,0,PASS
0ccd5b38-9430-56ca-8387-be696ff9939e,f7a70478-994f-4ebb-9078-73b5e632c2e8,3,2025-26,7.9,18,18,0,PASS
8d65269e-4801-5aaf-ab27-49575254da85,5044810a-2a6e-4956-8c77-4f38cb201e6d,1,2025-26,5.7,22,22,0,PASS
0b149d01-80b2-59e3-8c07-42aa6ca94bd9,de8b3d49-9000-4783-844d-7ec5a8748326,1,2025-26,8.89,18,18,0,PASS
de895fc5-1fbc-5c05-ab9e-b67e943c2905,78cd1b79-c9e7-4568-aa23-5d2ed5bbccd1,1,2024-25,7.34,20,20,0,PASS
d17f3c50-09bf-5c23-a9cb-0474b4298b64,78cd1b79-c9e7-4568-aa23-5d2ed5bbccd1,2,2024-25,7.55,20,20,0,PASS
f1143154-12f5-5c60-8d5d-c7257b89c1f0,78cd1b79-c9e7-4568-aa23-5d2ed5bbccd1,3,2025-26,7.8,18,18,0,PASS
da8a3a76-8f74-5738-8729-80ff034e3602,94bc0fca-5f06-450c-b0e9-dd58fca94c97,1,2024-25,6.16,22,22,0,PASS
898665f9-1b1a-57cd-9315-80d1c39f1852,94bc0fca-5f06-450c-b0e9-dd58fca94c97,2,2024-25,5.92,22,22,0,PASS
4b72d5c9-89ae-5d24-af91-a69b9c165674,94bc0fca-5f06-450c-b0e9-dd58fca94c97,3,2025-26,6.42,22,22,0,PASS
32c000d2-20f2-5969-996e-c21f664198d0,bb8e640c-1366-4e43-90ab-77bf5c234dd3,1,2025-26,5.02,20,20,0,PASS
87ab0c6d-7de1-57cf-8356-170001ddcafc,733ccf43-f0e7-4ca1-83bd-68726181d40b,1,2025-26,6.61,18,18,0,PASS
805d126c-6c45-57ad-86e0-684a28384c30,7b6a435e-5b61-4f0f-905d-dbe4d65d6a6e,1,2024-25,7.41,18,18,0,PASS
47708174-8800-5994-af63-3c93ce8cc27a,7b6a435e-5b61-4f0f-905d-dbe4d65d6a6e,2,2024-25,7.82,20,20,0,PASS
07c2358c-d459-5dcf-8c68-c9f5cb2cc5bd,7b6a435e-5b61-4f0f-905d-dbe4d65d6a6e,3,2025-26,8.06,22,22,0,PASS
8b6d0c0c-7b2a-5894-b9f3-66c79a8b699f,b409980d-b848-4e6b-bbdc-27f8ca6f737f,1,2025-26,7.85,20,20,0,PASS
bed73c98-ed45-56ef-ba91-f77a14bd64c8,3a973ea2-3aae-42ab-a6f4-08b003ad2ee4,1,2025-26,9.43,18,18,0,PASS
83b7d41e-5a28-5ef6-bcaa-6d86827cd11e,75f6feda-a267-4ed1-82db-b6720c8b1a9a,1,2025-26,6.94,22,22,0,PASS
cc265578-3103-5139-b247-0c9f988ef2d4,681ceb05-05e2-4070-9704-4ccebd48bd69,1,2023-24,6.32,20,20,0,PASS
a731f73a-2f7f-549b-8228-fba9ce46dd1f,681ceb05-05e2-4070-9704-4ccebd48bd69,2,2023-24,6.88,18,18,0,PASS
abfa160e-3a6f-5640-9755-daacf968dc8a,681ceb05-05e2-4070-9704-4ccebd48bd69,3,2024-25,6.57,22,22,0,PASS
d228830b-cd1a-5b57-9210-d70aab56b955,681ceb05-05e2-4070-9704-4ccebd48bd69,4,2024-25,6.27,20,20,0,PASS
6a0c44af-2bb0-5a72-a85c-f0d171db67b4,681ceb05-05e2-4070-9704-4ccebd48bd69,5,2025-26,5.96,16,20,1,FAIL
d75717d1-c318-5d86-a2ce-8e6f04fd244d,9e56ef89-0c52-4e04-beff-14496aa1f6fa,1,2024-25,6.13,22,22,0,PASS
3e25ca59-5a9d-53f0-96bc-6d21422a34f7,9e56ef89-0c52-4e04-beff-14496aa1f6fa,2,2024-25,7.99,20,20,0,PASS
a4bf87e1-f02b-5e3e-98e2-bcae08650403,9e56ef89-0c52-4e04-beff-14496aa1f6fa,3,2025-26,7.19,22,22,0,PASS
7255e0e8-41a2-58b6-96e8-b8600dd71f36,778578b6-1155-4bec-a488-eeb9e81ce5f1,1,2024-25,8.12,22,22,0,PASS
ed51718e-417f-5068-b3a0-d2b8c7f69ec5,778578b6-1155-4bec-a488-eeb9e81ce5f1,2,2024-25,7.91,20,20,0,PASS
00c0127f-8c8b-5030-80c6-787cac6d6894,778578b6-1155-4bec-a488-eeb9e81ce5f1,3,2025-26,9.07,20,20,0,PASS
58c6b17a-e6fd-5220-8c91-5c75eae586b9,2eea3025-aa4d-42d4-a953-41265cdda874,1,2023-24,3.78,20,20,0,PASS
256965bb-b61c-55d4-9edf-195a071babba,2eea3025-aa4d-42d4-a953-41265cdda874,2,2023-24,4.74,18,18,0,PASS
c79e6ce0-bf1c-5542-9366-e3a0537bf5ad,2eea3025-aa4d-42d4-a953-41265cdda874,3,2024-25,4.23,18,18,0,PASS
fb187633-4671-5f98-abb0-a5a0b88a6c7f,2eea3025-aa4d-42d4-a953-41265cdda874,4,2024-25,5.41,20,20,0,PASS
f8aaae51-610b-5cbe-b590-57473304fad1,2eea3025-aa4d-42d4-a953-41265cdda874,5,2025-26,4.77,20,20,0,PASS
b54bc4f1-aa13-576d-a907-0d8d562cbd93,bb43d93c-a820-4dfe-a1aa-361f41b20946,1,2025-26,9.35,22,22,0,PASS
3d5cfbfa-c8f9-500f-817d-a18ffa8576f2,12ffdd35-1983-4516-84ba-e5c05354fd16,1,2023-24,8.1,18,18,0,PASS
631e45ad-60ff-56c2-a857-60b001de3632,12ffdd35-1983-4516-84ba-e5c05354fd16,2,2023-24,7.89,20,20,0,PASS
cc23fa8f-e084-59d8-a825-29668869450a,12ffdd35-1983-4516-84ba-e5c05354fd16,3,2024-25,8.73,20,20,0,PASS
3c32f584-b9e8-5bf3-a7c1-2b31e561e60e,12ffdd35-1983-4516-84ba-e5c05354fd16,4,2024-25,7.64,22,22,0,PASS
48d5d105-7236-5446-a780-b48c681cbfcb,12ffdd35-1983-4516-84ba-e5c05354fd16,5,2025-26,8.27,20,20,0,PASS
8229dee0-deb2-5e63-8dd6-820a2886c2f1,96f05d64-345a-4f30-ac9a-a5d401c71c6f,1,2023-24,5.52,20,20,0,PASS
0c2e38ff-13a6-53e3-b096-244c539777cc,96f05d64-345a-4f30-ac9a-a5d401c71c6f,2,2023-24,5.74,18,18,0,PASS
ca35abd1-1a24-5a96-933a-58a7cfbc0fc5,96f05d64-345a-4f30-ac9a-a5d401c71c6f,3,2024-25,6.78,20,20,0,PASS
1dd06e19-402a-5dbb-9ff6-5c70e9fef61b,96f05d64-345a-4f30-ac9a-a5d401c71c6f,4,2024-25,6.23,20,20,0,PASS
26eb806a-7880-5ce9-9007-7ec66b47f484,96f05d64-345a-4f30-ac9a-a5d401c71c6f,5,2025-26,5.7,18,18,0,PASS
aefebcfb-9afb-5237-9633-4f7e566dc450,6341c91d-9a0a-4d79-a295-60e839398818,1,2024-25,8.15,20,20,0,PASS
750a689d-f159-5fb8-8904-398b8c26095a,6341c91d-9a0a-4d79-a295-60e839398818,2,2024-25,8.57,22,22,0,PASS
75ebd170-8a1c-5da2-970d-e5fd549c7ed0,6341c91d-9a0a-4d79-a295-60e839398818,3,2025-26,8.07,18,22,1,FAIL
cef03572-44d8-5506-bcd4-17a85fe836bb,93e5f693-9a5d-499a-b901-3598de01014b,1,2024-25,7.72,22,22,0,PASS
1df8dd67-a883-5cb7-a238-dcf08ef895aa,93e5f693-9a5d-499a-b901-3598de01014b,2,2024-25,7.54,22,22,0,PASS
e1de519f-22be-5703-b50d-70407f80afd0,93e5f693-9a5d-499a-b901-3598de01014b,3,2025-26,7.71,18,18,0,PASS
bb5d1880-a2df-55f3-84e4-46bc50b24326,accd7619-ac08-4835-8426-136eb7053b09,1,2024-25,6.09,18,18,0,PASS
c8cd3a69-7093-5112-91ec-92b8fbd4ea44,accd7619-ac08-4835-8426-136eb7053b09,2,2024-25,7.13,22,22,0,PASS
17a4e7b4-600f-5546-954d-af68f18a32cb,accd7619-ac08-4835-8426-136eb7053b09,3,2025-26,7.02,20,20,0,PASS
abb2c3f2-19bc-51c1-9b11-aaf2c001cec7,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,1,2024-25,8.07,18,18,0,PASS
7f2bb687-e1c8-5596-b43a-146bf479f84b,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,2,2024-25,7.44,18,18,0,PASS
f31336af-6012-5d07-ada6-6dd64e9d429f,2ff85deb-17c4-4678-bbba-bef09bfbd6fd,3,2025-26,8.15,20,20,0,PASS
d3036e81-5de1-5f63-8a50-fe6b6d17a7ea,de6ca32c-428f-45ad-976a-a3f61ebc016d,1,2025-26,6.85,22,22,0,PASS
2b0aa41f-2a5f-5f32-9607-9cf7da8bc9ed,1214d0da-f248-4f36-b6ee-77900a8b47d6,1,2024-25,7.28,18,18,0,PASS
6633dd18-5dbe-535c-97b8-3cea8c9b0056,1214d0da-f248-4f36-b6ee-77900a8b47d6,2,2024-25,7.45,20,20,0,PASS
29bc9629-5b39-529a-b1cc-9e31235b4b68,1214d0da-f248-4f36-b6ee-77900a8b47d6,3,2025-26,6.69,18,18,0,PASS
f3151114-5f8c-514f-b369-3d421b91c5b2,c11e2f54-f779-459c-9e59-4963c963e881,1,2023-24,7.01,18,18,0,PASS
8e9cd11a-ec59-5ae2-a897-072ef8753242,c11e2f54-f779-459c-9e59-4963c963e881,2,2023-24,8.25,22,22,0,PASS
c09e482c-cc69-5af1-ad8c-a69ea8678577,c11e2f54-f779-459c-9e59-4963c963e881,3,2024-25,7.53,22,22,0,PASS
8b399c98-8144-56c4-8514-e7bb7659cba6,c11e2f54-f779-459c-9e59-4963c963e881,4,2024-25,7.08,22,22,0,PASS
1613c952-49b0-5dd4-9efc-b174ccb57278,c11e2f54-f779-459c-9e59-4963c963e881,5,2025-26,6.48,18,22,1,FAIL
b8c98732-31a0-5dcd-b3c9-73a284c9ffff,3b63819d-439e-4ae7-9d6c-69c928793169,1,2025-26,7.54,14,18,1,PASS
eb00b9f7-7152-5cad-b601-a19f860ed86e,74975483-214e-4eda-ab97-a64efb13fd3a,1,2025-26,9.12,16,20,1,PASS
89205fd6-5f26-5627-9e92-8732ee511c18,4e96ea77-5242-4382-898d-9f1cfb44a5e6,1,2024-25,4.56,22,22,0,PASS
846bfcab-c220-506a-a839-5e2081ed4811,4e96ea77-5242-4382-898d-9f1cfb44a5e6,2,2024-25,4.21,20,20,0,PASS
ea058344-dde2-52b0-a338-2be2a47ff93e,4e96ea77-5242-4382-898d-9f1cfb44a5e6,3,2025-26,4.58,18,18,0,PASS
ae536879-84d1-5ba2-9620-af6710619186,e84d89a3-3147-4bc9-9ab7-131ead64d534,1,2024-25,6.03,18,18,0,PASS
