id,user_id,action,entity_type,entity_id,details,ip_address,created_at
eed5b8e8-1693-4a4b-9027-a53a2095a433,2a84ca88-f3ed-4c2b-ba81-c7a31f9432ce,LOGOUT,user,181a0c2f-d970-4d3e-952c-5e39342ca36e,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.144.99.150,2026-08-29 15:53:43
8e10fe69-575d-410d-99bb-55978768660f,7cc00e7b-0fcd-4fe5-949e-f46a551eb980,LOGIN,user,1e7a77b7-5987-4cb9-9a60-be32d91dab94,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.188.115.207,2026-09-07 03:55:55
6c1da840-6c8b-433a-9374-59a479ad3566,b8f3bb44-2b91-4828-834d-633daeab6cf8,LOGIN,user,ca77f61f-4816-4708-bd3a-c95f804531dc,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.97.191.252,2026-08-08 05:22:04
b72235f9-a984-4eae-be5b-d53e02e65836,56f0fc28-4635-4cbe-9afe-5738f0807e94,PASSWORD_RESET,user,b4d608bd-a24c-4ef7-9924-4a1124dc74a7,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.152.148.121,2026-08-17 02:29:46
1f048741-95d7-4b61-938f-5d1c64b7e3d4,5865200f-154d-4007-8923-849bfd712814,PASSWORD_RESET,user,2e2870be-7b9d-426d-8ea6-105fbd6f6fb6,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.216.127.27,2026-09-01 01:48:56
4b87e43f-b9b6-4ffc-8d18-47c1e3f08a17,f930d529-e715-44ba-9790-7212e7e85867,RISK_REVIEWED,weak_student_radar,b04066af-364d-45c2-8c71-6b4b3fc6c200,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.171.117.167,2026-08-31 16:50:17
eb33a52c-26c0-4826-9670-6ac6635d26aa,8912b38b-c6dd-40e5-b54a-b02ce5b56167,COURSE_ASSIGNED,faculty_course_assignments,da6b6747-f813-4ee7-bbac-77de11b3e0be,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.20.46.151,2026-09-03 13:52:51
5367dd42-3c0a-49ab-9b23-bf445501e1d9,00f65ae2-cd1e-4566-8ad6-71b873778701,COURSE_ASSIGNED,faculty_course_assignments,4e945770-4d8e-4685-bec5-3cb718328dba,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.18.35.142,2026-08-02 16:17:30
ed8fc0ad-992b-4ffd-9136-a7521e8ab160,404ad239-2e3b-4707-8a59-d87baa7a4576,COURSE_ASSIGNED,faculty_course_assignments,2269a81f-fae7-4d59-8fbe-691aece4889e,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.219.180.224,2026-08-10 18:46:13
6a163fb4-29fc-4ff4-950a-20a2b206ec89,5ad267a8-45a5-439c-a173-0272e3f226a8,COURSE_ASSIGNED,faculty_course_assignments,1c58d4e8-09c0-4a23-bae7-9875772abdfa,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.246.222.206,2026-08-10 16:12:10
128ebc4d-8b8a-42fb-b7e4-0b396e4d85b0,988d02de-d8f5-4dfd-bb88-2844a66bc478,MARKS_ENTRY,course_enrollments,f2d9d8ab-2ad4-4f8e-9873-cbbd5d07d13e,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.207.194.177,2026-08-10 17:53:03
0a1495a9-1ee4-4443-9a2e-28b7821751ea,6029cb60-e219-4050-b258-79b61f5d28c1,RISK_REVIEWED,weak_student_radar,d24ef93c-0fec-48ef-99bc-c6b9fdd2a84f,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.65.166.130,2026-08-13 10:21:23
1d61b660-c57b-4059-bd94-5817bf6fc7df,a45facb6-055a-4c3d-a9cc-3c978d298827,RISK_REVIEWED,weak_student_radar,4f4b5b96-f62e-41bf-a266-7bc9924e2814,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.215.206.123,2026-08-02 11:38:05
1ef99488-89b3-4b94-97d4-5dfdff525717,76884c0a-ab85-4435-ae46-cd7a26fe9e87,COURSE_ASSIGNED,faculty_course_assignments,3857d141-b01d-4b54-b448-3f29357e6e08,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.48.238.86,2026-09-10 17:08:52
9b732123-2f80-4b22-85b2-26d2edc36a7a,e2982b19-9853-4efc-93ee-b5daf79de65d,PASSWORD_RESET,user,472e1aeb-24d3-488c-9e51-fcf6e93c415c,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.163.222.185,2026-09-03 10:08:06
6b2d5b2c-aeed-444a-b355-9dcd26710703,13af5657-e8bb-4649-8d19-46fcaa2a7de9,SKILL_ADDED,student_skills,d770fce9-3b7d-4098-bc65-a347d07bae9e,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.110.181.109,2026-09-08 14:57:46
1170faa6-0cc9-4e48-807f-b0967fe96286,6a00deb8-3aab-4ee8-b2a8-60fc90e48a38,PASSWORD_RESET,user,f11b83b2-9628-420f-bd2b-c11ca8bd25e8,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.148.8.170,2026-09-04 03:36:35
fe44212b-8373-469e-9d8a-16341600b299,a1c6a2ad-e6b5-4219-9241-2350b16767c2,MARKS_ENTRY,course_enrollments,6afa22ee-872f-47f2-ad94-5d3710b89fed,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.10.227.74,2026-08-06 23:34:43
b9e637a8-904f-49cf-804f-6d58f03bffbb,83cd8d96-ba70-4580-8edf-1ae6f0a2aeb3,PROFILE_UPDATE,student_profiles,adb7c63e-7bf5-4123-a982-c8ad6e625ed8,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.46.38.55,2026-09-07 21:26:02
84dac18f-d43f-43ce-a71a-5b99e3596a7e,74a1da3a-6420-4b58-889e-378808390829,MARKS_ENTRY,course_enrollments,3c9c48fc-c749-4bcf-b0e8-b0565ad96b72,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.27.12.143,2026-08-05 13:51:09
54c8bd18-4415-4023-a4a3-dbf860ad0bc3,5b54946f-a6b5-4231-b91c-e4434b958e1e,COURSE_ASSIGNED,faculty_course_assignments,651deed5-9782-4ecf-a50a-ee67ea734d59,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.45.105.144,2026-09-12 18:43:38
9b21d1ca-7f09-4145-83f4-26da1cd8e080,3f8d0a69-9c37-5997-a0bf-41068e75c552,MARKS_ENTRY,course_enrollments,953bee89-939e-4a3f-93ab-a743e60e6f97,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.242.224.210,2026-09-11 02:51:42
8b692e9d-857f-44cd-b09e-28411629e7b5,68b6ebb0-2514-465d-999b-891ef836d4bf,COURSE_ASSIGNED,faculty_course_assignments,01ca886e-ffad-4812-88f0-eb6856944447,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.15.141.130,2026-09-01 11:16:44
bbb00cef-c4f4-4dc5-be4a-8b32a21ebde8,2857e95d-6357-4756-97e8-c5d7e57ede4e,PLACEMENT_STATUS_UPDATE,placement_readiness,135d6e54-6ede-4059-bc4e-7059e53cb18f,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.67.14.142,2026-08-28 04:26:59
d1eb5bd9-33b0-475d-9a4d-521bceee8d61,88cbd3db-660f-48fe-b147-e4602d5c906b,LOGIN,user,23342921-fe0a-44d2-865b-750cc98f9197,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.223.225.227,2026-08-12 20:12:11
126f1677-22ba-4286-a9de-98dca1afb84b,58f86104-66d7-4aa7-a504-abb4eaea0e4a,MARKS_ENTRY,course_enrollments,cbe01630-f56c-406f-904f-796dbf7d0d47,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.118.128.193,2026-08-25 13:08:28
c3fb0f8f-6472-424d-9fdc-161141da476d,337acf51-ca26-44f0-bb87-5ce3dd925210,COURSE_ASSIGNED,faculty_course_assignments,a15c35a7-b369-4bce-8688-700420e400e5,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.88.37.235,2026-08-22 00:48:10
1871ec5f-2d5e-4d0f-bc3d-ef0c4a16449e,ca974ddb-53b7-4906-a384-f597786b142b,LOGIN,user,cbadf840-61a4-458a-a2d0-39ddbd5fe5d2,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.99.195.245,2026-08-06 13:54:19
f46cb5cc-2cbd-4591-aeb8-b0e78ec2ebe7,2e0be8a9-da84-42a2-8473-f997b38b094f,LOGOUT,user,8eeebc7f-09bd-4cb0-9199-7c2a118ffc3a,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.127.64.52,2026-09-11 00:28:00
ec5b32f3-603c-48b2-a327-cc4129b642d3,03f29de3-ade5-499b-a327-59219ae4ada7,PASSWORD_RESET,user,a913bc30-4fc6-4a32-81f2-737a9e981c0f,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.213.96.16,2026-08-05 10:14:35
87f8d7ae-06f4-4ba9-a9e9-1707bf64574b,1baf161f-5d3d-431e-9bd0-216e76430374,MARKS_ENTRY,course_enrollments,cfc9e72d-9404-482a-b03d-098c567e93c2,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.103.53.241,2026-08-13 03:51:21
e6c89ec1-967a-4177-a99c-02011616ccf6,a2f44c6c-460e-4e46-accc-9a91f3f69432,LOGIN,user,06f8c3d0-a543-4c86-9b17-fb73534f5e53,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.0.92.164,2026-08-26 12:29:55
80f41131-3f08-458c-b30d-0f1e54d91c20,f2389e63-1d48-4bd9-88fa-62be24e7f90f,COURSE_ASSIGNED,faculty_course_assignments,20a7c5d3-cfae-4269-ba98-93dde4931fab,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.0.8.236,2026-08-17 14:06:07
88b3438c-5abf-479e-8939-d874aa43fef8,d2519bf0-de9b-4e93-9873-3c45b2ed964b,RISK_REVIEWED,weak_student_radar,83c8eaa4-22f0-4eaa-a95b-3180a82015f7,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.137.39.251,2026-08-29 23:37:45
76534b56-2fa4-4386-9e03-1bbee03e1ba8,0ffc5b94-4fc1-56fb-a831-43237ffc5447,COURSE_ASSIGNED,faculty_course_assignments,3ad265ba-6434-4add-b0ba-40bbf1b9200c,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.23.0.103,2026-08-22 17:44:01
a3f64a0b-2b03-4fc4-80c7-2ff904bd7cf4,97689463-4290-4406-854b-c72ee68a5073,PASSWORD_RESET,user,a867b841-c82f-40b4-ba9b-0cc740f70948,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.130.36.248,2026-08-04 18:46:24
aaa27a82-7511-4e10-ab25-f2c1106c7b97,3a3c9025-2ace-437e-85a6-45e5caad3ddb,LOGIN,user,0df5276f-6a89-4a0b-a953-4a82300a1369,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.212.135.221,2026-08-31 16:13:08
12e9c139-6869-47e4-8921-567d8c12ad27,e9201037-6f5d-410e-935f-10f8f0662971,PROFILE_UPDATE,student_profiles,cc79c089-4cdc-4166-87d4-0f82794ba8bc,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.245.176.211,2026-08-28 05:42:46
a1335c96-5475-40ba-993e-56497d62cd50,d4a6bcf5-4624-4877-84e7-5a3f5fd86641,MARKS_ENTRY,course_enrollments,127eaf66-93c9-4b1a-8efe-61c06882a652,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.106.217.179,2026-08-22 21:21:36
a2f100f0-4241-4296-89e2-b45ccd04ca9a,e7b3b61d-c230-453b-bac0-aaba7d995d9d,LOGOUT,user,d2b07704-eaee-41b4-8556-cbf1310816d7,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.58.47.30,2026-09-09 18:29:38
2ff6cb43-0c27-47e0-a87d-60961fe58897,5729974b-5a5d-4d3e-bcaa-1160b801669e,ATTENDANCE_MARKED,attendance_records,a8ef2fef-862e-4399-964e-bc7caf728149,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.144.70.82,2026-08-23 11:50:54
d958b448-4240-4f95-9e2e-b636d5d0842a,de5c4460-0858-475a-9c88-7e2ad3d604d1,PROFILE_UPDATE,student_profiles,d37b0b53-6ee7-44a6-8991-8dd7a73e20fb,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.104.146.81,2026-09-14 10:29:05
f11719b9-f77d-4ccb-9bc4-b69374485a5a,b1307a1f-ab33-42f9-9c32-a7a961c9c83b,SKILL_ADDED,student_skills,1cb9cb84-ef33-4140-8adc-c8ed2bcd1120,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.225.61.119,2026-09-02 04:57:14
7b9e48c7-2e87-480d-a7b2-e9f0ae1aa319,440d158f-3d0e-407b-b691-c4b056e22c96,SKILL_ADDED,student_skills,d1975780-555e-4184-86f8-758a31510125,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.152.210.95,2026-08-23 14:31:07
fd196a58-659d-40ce-82ed-6357ba337d4a,379029d9-3b52-47a8-be9b-66c5512ea6f8,PROFILE_UPDATE,student_profiles,eaad68d4-f8dc-443e-8ab3-14f12ec1562d,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.236.206.81,2026-08-02 19:09:37
3811741e-97c8-4606-927e-96f086080864,965381a8-8c92-4bed-9abe-1fb673966b07,SKILL_ADDED,student_skills,e38a7392-67f9-4455-ab71-5acad56f8c3b,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.99.171.19,2026-08-12 20:51:05
ec8543df-fc62-4010-b20c-20e74286e12f,7c6b8e5f-1e7c-4398-a810-ca25caa4595f,LOGIN,user,fe44f95c-d424-48a7-b764-ecc54ee56bba,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.17.248.14,2026-08-12 08:32:02
c89f6786-b3c9-4153-bd37-bc1469334bb0,10dcf8ff-4a2f-4708-b875-9c120929ae77,PROFILE_UPDATE,student_profiles,5f73bc7a-1b7a-4675-9ac6-362105c5b9b7,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.119.103.46,2026-08-24 01:11:52
e9ca46ca-4bd8-4daa-b46b-3f1419dfc572,a1c6a2ad-e6b5-4219-9241-2350b16767c2,LOGIN,user,bee32dfa-a2f2-46e3-a9cd-b660f9944cfd,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.133.226.64,2026-08-13 18:38:43
1a718ae3-1034-4e79-84ea-ef21dd1ecf73,9a6ab46e-aa3c-4cba-aa3f-88f62a6969a5,PROFILE_UPDATE,student_profiles,587f2392-47d2-4aea-b233-747a4210274a,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.68.121.113,2026-08-27 22:41:26
74c54a70-05fb-492e-915c-14b4c72a582c,3ba0330a-3a05-467b-b0f9-0866b475579e,MARKS_ENTRY,course_enrollments,4333c626-718d-48eb-964f-e674d5d4205d,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.15.85.21,2026-09-09 17:59:20
d7f443de-e2be-4a4e-86d5-32fa4cd90880,8b1bb665-1d96-4524-a1e6-33e467f847d2,PASSWORD_RESET,user,a9829407-c3e7-4151-952d-a0f9b98a3967,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.130.233.218,2026-08-02 04:25:03
73dc4a13-8992-4aba-8a48-8ffa96700040,aba3e84d-75f1-4d66-b898-915f8b07188a,RISK_REVIEWED,weak_student_radar,79ae7e8a-da74-42e8-b964-e5ac70ca8ca9,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.33.60.50,2026-08-03 13:02:29
f2474f23-b627-4804-98fa-52e517afa567,4062a8d1-5db7-4b91-b27e-67db83cbf739,COURSE_ASSIGNED,faculty_course_assignments,5588e400-cbbd-4694-a9ac-5dd3c3eebb20,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.202.51.149,2026-09-09 01:33:58
18aaf90c-887f-4a78-bd34-345ac7733a8d,abdfde6f-0d0d-4188-ae40-c528543d06c4,ATTENDANCE_MARKED,attendance_records,ebd7d62d-8cfb-49ad-8193-7e85604e483f,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.210.106.22,2026-08-27 12:03:20
10e8ebea-888a-455a-af5b-24b52e67d9d0,49eadafb-822d-43c9-914e-254b6824b443,PLACEMENT_STATUS_UPDATE,placement_readiness,aacf607d-b734-4a88-b5e5-954d85e26f4c,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.172.238.133,2026-08-02 10:22:44
7f324579-c773-46fa-b8a1-47015c88d771,332790d2-0cdb-4cb0-a1c3-321995154d72,SKILL_ADDED,student_skills,4a6ee142-4889-4bd1-958f-ca0b38d85fe5,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.108.80.60,2026-08-08 21:51:35
9eeccc60-a97e-43e0-96bd-010e937257db,379029d9-3b52-47a8-be9b-66c5512ea6f8,PASSWORD_RESET,user,006bb84b-c5e6-4949-ab41-9aa255efa4f7,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.204.210.53,2026-08-30 20:09:46
2f2a15a3-cd2f-4a6c-a767-550374288c1c,85e27802-2bf3-488f-a479-8bd58d3dcf11,PLACEMENT_STATUS_UPDATE,placement_readiness,77c05d62-c4fc-4939-a507-cd1a6b275ef2,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.123.142.251,2026-08-09 15:05:30
94591789-91da-446e-8691-39ff9ab1eba3,a2165fd6-af17-4a0c-9bff-ec4960f41169,COURSE_ASSIGNED,faculty_course_assignments,133d1fa6-12be-4c6d-a8a6-6b2e488cae36,"{""source"": ""web"", ""note"": ""COURSE_ASSIGNED event""}",10.228.210.239,2026-08-09 04:12:00
27e1765d-a3fc-4391-aebe-22f5a9c62bc9,5729974b-5a5d-4d3e-bcaa-1160b801669e,ATTENDANCE_MARKED,attendance_records,1908c641-df0d-413b-ac8e-62543f9c585a,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.242.103.50,2026-08-15 12:20:07
247d4363-c9d6-40dd-8289-12b375b72e8f,44a3a7f2-aa44-499e-b57b-f0fef0505286,PROFILE_UPDATE,student_profiles,6048ed9a-7c8f-4bea-b4d8-292d421c32b8,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.176.49.183,2026-09-03 18:25:42
28199d38-7a30-4eb5-963c-2457401ae60e,f7d4c6fb-2221-400f-89d6-00e67035edaf,PROFILE_UPDATE,student_profiles,262cb500-11ab-4f5c-8c13-2b8dff2d7d88,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.198.250.88,2026-08-25 11:44:37
0af433f7-660a-4f26-9a56-c350cf2cde1f,1b0a7578-9884-4aae-9a40-2c478aab0543,PASSWORD_RESET,user,cda62ecd-0ce0-400c-adab-32ffe03d2755,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.242.239.143,2026-08-28 06:14:48
36101668-d92d-4c9c-b88e-8eea60907e56,5729974b-5a5d-4d3e-bcaa-1160b801669e,PROFILE_UPDATE,student_profiles,a9f1f0ff-4baf-4717-9fe2-3fee8b850197,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.85.179.117,2026-08-17 02:25:54
9d720166-ac4a-4079-8592-e6913db2b56b,9ccc6253-aad0-4ba1-9f47-75c5f1010d90,PASSWORD_RESET,user,46795998-c2b3-412b-a26c-60395426a8fb,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.217.156.213,2026-08-02 15:05:20
1b5cf718-544d-4343-8804-5c2060226366,1ea52b8f-ec2d-402a-ad40-d46d8ef09f6b,PASSWORD_RESET,user,31b1fda4-55ef-4fc6-9999-4c60456db1d1,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.33.100.140,2026-09-13 15:13:15
5026260f-0a97-4bc7-b873-433cdea9295b,bedc7487-d413-4e11-a587-cd75cbac5ede,LOGIN,user,e4fbc5df-fd1f-4799-b32a-4b158e3c41ba,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.112.61.149,2026-08-30 18:20:08
9d579cbc-e443-4f4f-a06d-808a7492ae47,cb322f3c-ed5a-4df6-929b-55a72a43d2e1,LOGOUT,user,d457787c-1c1f-45ca-a5fa-def0eb5c9251,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.86.160.32,2026-08-07 20:17:23
78f83d3a-69dc-4871-b583-100ebc6fc64e,ff6b6109-07e6-44e7-a8fb-e1c47b90f15e,RISK_REVIEWED,weak_student_radar,4db4506d-61d5-48f6-8c0e-d6b91aecbb72,"{""source"": ""web"", ""note"": ""RISK_REVIEWED event""}",10.136.137.95,2026-09-11 17:58:32
c982ce6f-75d2-4cf9-a0d2-ace608b54b88,8d7a826a-00bc-44fd-b06f-6fc2a86df2a1,SKILL_ADDED,student_skills,0dbb14f4-71e7-44e6-b67b-e19f0d46edf6,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.202.90.6,2026-08-08 16:13:08
1f97e704-aa87-4026-9804-7a8af8f5fd09,a9f46622-3f4a-4d2a-92a2-186fedf92b0f,LOGOUT,user,a2fc035d-2bef-46de-b72d-57bee50d8cc2,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.77.245.149,2026-08-13 18:57:53
eb1d4648-31e9-4ef7-92e5-6482a98ca31b,658e1a20-a869-45e6-862a-35bedd104380,SKILL_ADDED,student_skills,e488a096-220e-4652-ae60-2758e7fb78ae,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.157.246.3,2026-08-12 05:09:43
0b7e1429-5d25-43c9-988d-de999ec45eb4,62400f7a-0688-4e4f-8f92-c5471db90005,PLACEMENT_STATUS_UPDATE,placement_readiness,fe956c1e-20ec-4aa9-8eec-ded97980efce,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.136.43.40,2026-08-20 17:58:11
8b7c6b33-aa68-44cb-9f30-9bd0343497fa,68b6ebb0-2514-465d-999b-891ef836d4bf,MARKS_ENTRY,course_enrollments,f6c66bb0-8c0a-4512-9f9c-f426f46830df,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.85.19.79,2026-08-31 12:27:25
601aff3f-5ad5-47b6-a917-549a45974d10,77c3f902-cbc0-4cc9-8dbc-e8756dd997fc,LOGOUT,user,745843f1-cdb5-42a2-b5a0-c6cd5871d938,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.244.52.216,2026-08-30 08:27:41
981c7b7d-bd5d-4109-8929-0ee54871aff7,e3b0bb36-b5bc-462b-9e6a-f38569532a13,PLACEMENT_STATUS_UPDATE,placement_readiness,1541de15-79a7-4243-beda-65ebcbf7853f,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.97.216.15,2026-08-06 02:20:45
3bf06bc9-12c2-4dd1-93fd-0db6efc08106,ccb052b8-6124-49d8-ac83-c7bf4c4b7dad,PLACEMENT_STATUS_UPDATE,placement_readiness,a3e5060a-be2a-4e51-8bc6-1a0d61259361,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.95.208.123,2026-08-15 18:36:33
b249c02b-92f3-478d-88f8-13be890fe461,a481949f-9bed-4003-bb3f-ad8eb4e81fba,LOGOUT,user,362f25c0-5c8b-4ecb-9a07-2f9d7a82976d,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.237.107.85,2026-08-16 09:22:12
7c20f94b-fa8d-4926-aa70-f6d0febff04a,69a5c00e-2d8f-4b06-9299-7e821b772d95,ATTENDANCE_MARKED,attendance_records,169ab419-a8d3-42c6-b08a-814a8630bfd6,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.166.225.77,2026-08-02 15:41:42
8b919fd8-e17b-46b7-8279-07e6b8ab8b54,11d65f83-ec86-42ca-b3cf-013d04e7cac8,SKILL_ADDED,student_skills,c003f54a-4721-4bd6-a125-4c372e2937fc,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.222.36.112,2026-09-10 09:39:56
3775b32d-67d1-4125-9c7b-4f68a9fad808,4c2a76dd-190f-4cdc-a53c-05a6cf08d565,LOGIN,user,d10b7bc1-cbb2-4155-9827-23915aba5254,"{""source"": ""web"", ""note"": ""LOGIN event""}",10.181.19.188,2026-08-31 03:54:22
ccbc9d2a-e5ea-4d6c-bb11-2cb3721a4b20,5de798e0-3c4f-44e6-84a1-d07054095f28,SKILL_ADDED,student_skills,7191ec88-b68b-4727-9625-623c8d6d3121,"{""source"": ""web"", ""note"": ""SKILL_ADDED event""}",10.93.77.165,2026-08-17 04:06:19
b15f457c-260e-474e-b1a2-277b5a3a4899,ea8ede06-c93d-424c-aa45-1b706cd5a89a,PLACEMENT_STATUS_UPDATE,placement_readiness,5edb47f5-73bd-4b62-b9cf-18024086f6db,"{""source"": ""web"", ""note"": ""PLACEMENT_STATUS_UPDATE event""}",10.160.65.233,2026-09-07 18:15:17
5c0eb103-0a93-4ff8-ab21-a1a466907a27,9e8768bf-9681-4af8-8486-43d0ef41189b,MARKS_ENTRY,course_enrollments,59f369b4-1c2e-440f-a4c5-79366155abdd,"{""source"": ""web"", ""note"": ""MARKS_ENTRY event""}",10.170.242.198,2026-08-17 03:21:33
a2ea5a3d-6a5e-4265-a6eb-9d2f1f569d9b,5ff124e2-8e5e-4837-af10-535fa9897d25,ATTENDANCE_MARKED,attendance_records,8d3562c4-1956-431b-a608-e7771a42d6bb,"{""source"": ""web"", ""note"": ""ATTENDANCE_MARKED event""}",10.220.124.66,2026-08-08 18:25:48
7143ddc7-0a3c-4681-a57a-3ab04017bd89,cf02f9b3-e808-4a73-8e2f-4ae93bc6d0fe,PASSWORD_RESET,user,8aa37404-667d-48ef-b15d-4580965401b7,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.187.113.117,2026-08-26 17:45:51
ed31ec09-f060-47c0-af47-225ae3e4ba04,4194a20a-cea8-47c0-b762-9f6b158cfc02,PROFILE_UPDATE,student_profiles,1ce87480-525f-4421-ad79-ed3dd5d065b1,"{""source"": ""web"", ""note"": ""PROFILE_UPDATE event""}",10.210.178.234,2026-09-09 19:37:57
f4ad7ce4-8e85-43cd-b70c-b9de12ac604e,be16f237-60f6-488e-b822-18997bf25f79,LOGOUT,user,4687b3b9-40f6-4ba3-8f95-92c4a7092291,"{""source"": ""web"", ""note"": ""LOGOUT event""}",10.95.184.218,2026-08-10 01:30:53
09a08350-a6d7-487e-9aa5-29a561688ef0,de744afd-d6c5-4ab0-b729-7bc572d112da,PASSWORD_RESET,user,ceccb577-0f73-41d9-a8b2-890213fc2d37,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.26.244.91,2026-08-30 22:51:36
fc5947e2-7c90-44f6-bf9f-a3c52c0523a8,82b48a14-6659-44b5-8682-fe350196a19c,PASSWORD_RESET,user,ad0f215e-3481-4bf9-afba-6fcf4e8b841e,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.81.213.58,2026-08-14 13:16:48
c9815795-a1c7-4c87-9c92-768464f7410c,3b9bedf6-95e9-4653-9eea-efad6664e1e4,PASSWORD_RESET,user,eb62051d-13a4-4bcb-9de8-ce320722fb1b,"{""source"": ""web"", ""note"": ""PASSWORD_RESET event""}",10.13.120.82,2026-08-25 17:24:52
