id,enrollment_id,faculty_id,attendance_date,status,remarks,marked_at
9b430cfa-5cdc-48a5-ae78-c32d6d40444a,49f864f3-d308-2c52-145f-697e65778637,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-09-08,ABSENT,,2026-09-08 16:00:00
3bb571a4-25d8-487d-b28a-90ed2ada087f,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-07-30,PRESENT,,2026-07-30 15:00:00
f3852b8e-3c64-461c-8980-759756fe3252,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-08-03,ABSENT,,2026-08-03 13:00:00
398736d4-ba6f-4a76-9b00-43cb9fe86a50,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-08-04,PRESENT,,2026-08-04 11:00:00
7bcd5ba6-ea84-4172-8b0d-1887eff890c8,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-08-15,EXCUSED,Medical leave,2026-08-15 13:00:00
81b8c8cf-9533-49e5-8ed6-bf5e8d4392e8,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-08-21,PRESENT,,2026-08-21 12:00:00
478db12b-481a-4c37-8b41-d01f5880ffdf,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-09-03,PRESENT,,2026-09-03 15:00:00
fa8a35a1-198a-4116-8087-9bc144fdc2b5,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-09-07,PRESENT,,2026-09-07 10:00:00
903b60d6-a600-4933-a1db-9225d2ae4b49,6ebcdca5-32cb-66dd-03cc-61d9409fc040,d800e811-1ab0-565d-8548-728e67072757,2026-09-09,ABSENT,,2026-09-09 10:00:00
268ab5c8-d7f7-4907-9d93-dcfbb25da9b8,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-22,PRESENT,,2026-07-22 11:00:00
0e775ecc-b35b-452d-9fdb-394c22375e25,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-25,PRESENT,,2026-07-25 13:00:00
9b6d94db-2dba-4965-8b3c-2f3659150b5a,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-26,PRESENT,,2026-07-26 12:00:00
3bed1042-530c-41dc-8b8a-9fd0024a579a,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-29,PRESENT,,2026-07-29 16:00:00
acbf5ca3-147c-4ef5-a196-05871b2084b5,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-01,PRESENT,,2026-08-01 14:00:00
dbb0c1eb-0b03-44c1-8882-329b7e065c71,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-08,PRESENT,,2026-08-08 11:00:00
1da83be8-151e-4475-a578-8c1bae6340c9,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-12,PRESENT,,2026-08-12 13:00:00
edfe3b7e-eaa3-40a7-80e8-9af319df66a1,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-14,ABSENT,,2026-08-14 16:00:00
de908571-9225-449d-a4de-7fc9652c53a5,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-29,PRESENT,,2026-08-29 13:00:00
d4245ae7-550b-4719-bfd4-3112ae189d3a,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-30,PRESENT,,2026-08-30 14:00:00
26b4ff4b-d75b-4c87-9ca4-833565403287,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-01,PRESENT,,2026-09-01 16:00:00
fb3c6775-0394-4394-b1b5-19b5bd39d0cb,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-03,PRESENT,,2026-09-03 15:00:00
950e01c5-6561-4fa2-93ef-36e30fa1938d,755b042c-e80e-6092-8a6d-566c5c1f0f61,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-10,PRESENT,,2026-09-10 13:00:00
642c395b-29a4-45f1-9740-72d4a17ca762,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-07-21,PRESENT,,2026-07-21 11:00:00
f2e8f026-63ac-4a0c-9cd5-cd6be142ce8e,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-07-28,PRESENT,,2026-07-28 16:00:00
3dd5a81e-9c85-4f74-a325-82367677fb86,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-01,PRESENT,,2026-08-01 14:00:00
0a40ae10-e786-418a-a782-42a89f4004e9,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-12,ABSENT,,2026-08-12 13:00:00
9af04858-993d-4574-879f-d42f2e32e090,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-17,PRESENT,,2026-08-17 11:00:00
53b97a99-3af6-498f-a825-52ec0916cdbe,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-23,ABSENT,,2026-08-23 14:00:00
1c512ef0-c422-42b8-bc35-5314fbb7efad,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-24,ABSENT,,2026-08-24 11:00:00
a2a71e29-88f9-4a67-ac82-331354e43b08,7120df72-ef61-807b-c416-efbd8bf74da4,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-28,PRESENT,,2026-08-28 10:00:00
fa2f22d0-be59-495e-932a-880cbbdd77fc,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-05,PRESENT,,2026-08-05 09:00:00
8309e9fd-5d1c-4166-9ae7-62667f355de3,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-11,PRESENT,,2026-08-11 16:00:00
26840cf0-4ccc-47a3-834c-ee6d8acb0661,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-14,PRESENT,,2026-08-14 16:00:00
5973dcc4-3004-48a6-aa0c-efead7e1382f,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-15,PRESENT,,2026-08-15 13:00:00
ed1d290c-fe92-4d48-b102-486c3138114e,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-19,PRESENT,,2026-08-19 09:00:00
5fe7f976-bc68-45bf-8177-cf8b88a1d64c,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-08-25,PRESENT,,2026-08-25 10:00:00
c48d701c-2246-457c-8fd0-271f20a803f7,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-09-04,PRESENT,,2026-09-04 15:00:00
3b509710-a566-462d-a400-0cf1d6ad8fd6,8a6d8f1d-97c9-9c92-a716-4c0dddbcde59,a4aa6329-cf7f-5e3f-958c-df3fbeeac2f0,2026-09-09,PRESENT,,2026-09-09 10:00:00
3e11f48c-f9fa-4482-9cfd-2841e2a1d9d9,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-07-21,PRESENT,,2026-07-21 11:00:00
b33aea15-c71a-4228-96e2-aadc09d9fd30,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-07-26,PRESENT,,2026-07-26 12:00:00
b9861dd6-6de9-4120-a3be-31a77f709370,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-07-27,PRESENT,,2026-07-27 13:00:00
0e404686-b8ab-4476-b20a-eb2235abb340,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-01,PRESENT,,2026-08-01 14:00:00
9c90addf-52cb-45f3-a2b0-93e551caa4f5,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-04,PRESENT,,2026-08-04 11:00:00
d794550c-80ce-4346-801a-e0f03b9e682e,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-11,PRESENT,,2026-08-11 16:00:00
9f1dd884-6d7d-4939-9817-27956be9894f,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-13,PRESENT,,2026-08-13 12:00:00
5a7e29d3-ea5a-45b6-b2e0-e44305dabd27,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-16,PRESENT,,2026-08-16 14:00:00
bf5622db-269f-4f65-b6d8-eaf0ae5a065f,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-21,PRESENT,,2026-08-21 12:00:00
b691f4bd-07a3-4e62-ae27-d17055a564f4,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-08-26,PRESENT,,2026-08-26 15:00:00
9ddc053e-da6d-4c08-b1f3-1ffbe720f828,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-09-03,PRESENT,,2026-09-03 15:00:00
5b28df00-a838-47d6-bc3f-9b2e06f70c59,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-09-07,PRESENT,,2026-09-07 10:00:00
cbafc9c9-eedb-4cd8-91d8-40d7c102d469,7b8b0a7f-6682-1df2-60eb-843960d6b743,d800e811-1ab0-565d-8548-728e67072757,2026-09-11,PRESENT,,2026-09-11 11:00:00
3f7530c8-79be-4ccd-92ac-c83c8c588617,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-07-21,PRESENT,,2026-07-21 11:00:00
13325730-efcd-4c74-adb3-2d3ad8913dbd,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-07-29,PRESENT,,2026-07-29 16:00:00
dcb2aace-18bc-4932-b2f7-56045f896db5,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-03,ABSENT,,2026-08-03 13:00:00
5d455cdb-fdff-40fc-97f0-529713bcb41a,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-14,PRESENT,,2026-08-14 16:00:00
3c413c8d-7f1f-4e9a-bed3-d51193a2f86b,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-22,EXCUSED,,2026-08-22 11:00:00
a7b4c5f7-86ae-4779-8dc8-36b930df499d,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-23,PRESENT,,2026-08-23 14:00:00
72fd2fb7-1e11-4e4b-916c-c7137a246490,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-25,PRESENT,,2026-08-25 10:00:00
731599c2-9e5a-4039-8eed-13e2ec54668e,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-28,PRESENT,,2026-08-28 10:00:00
6365bdc1-cd5c-432e-af5b-3970b7a9a43a,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-31,PRESENT,,2026-08-31 09:00:00
1feb2a30-2c48-499c-b786-653bba955e6e,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-02,PRESENT,,2026-09-02 16:00:00
7c6da18d-9ee7-4469-b4e0-b20fe6dc686d,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-05,PRESENT,,2026-09-05 12:00:00
adf1842a-00f0-4356-80e7-bcbd8bba48cd,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-06,PRESENT,,2026-09-06 13:00:00
aaf13af3-9558-4f61-8a45-5472b5b86c41,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-07,PRESENT,,2026-09-07 10:00:00
1dbbdbed-a4fb-444e-8e16-2307690b175c,f3dbca96-2552-b29e-45c1-838f23653264,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-10,ABSENT,,2026-09-10 13:00:00
595082f1-b83a-475b-ae49-8738cc7ae301,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-07-22,PRESENT,,2026-07-22 11:00:00
d04599a2-1102-4777-b9e5-660f218baa0c,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-06,PRESENT,,2026-08-06 14:00:00
11dfc55c-7e27-447f-baff-73688a9c8acb,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-09,PRESENT,,2026-08-09 12:00:00
c74a4837-b484-4b29-b981-2b2d95ec1a22,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-10,PRESENT,,2026-08-10 10:00:00
2a32058c-547f-45a1-b5d0-6676e59c1499,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-11,PRESENT,,2026-08-11 16:00:00
e974a134-19aa-45f0-a8da-af1b18c685a0,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-15,PRESENT,,2026-08-15 13:00:00
ccf09ce2-9fbb-486d-9db9-02591a6dd743,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-18,PRESENT,,2026-08-18 13:00:00
4a0845f1-9013-4619-9abb-d7b0146728de,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-21,ABSENT,,2026-08-21 12:00:00
596ebc81-f99c-40f5-baf8-4739918bc1f1,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-08-30,PRESENT,,2026-08-30 14:00:00
124ce2e5-c6db-4d63-8c67-2a6439210ab6,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-03,PRESENT,,2026-09-03 15:00:00
2f899cd8-3615-40c4-9c74-1db79fce6b68,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-04,ABSENT,,2026-09-04 15:00:00
9afa036f-6856-438a-8d8b-9baf2bca6b50,a45b212f-8f56-993b-bfd8-863ac37c4648,be990cb0-426f-5d38-9745-d477c185f5eb,2026-09-06,PRESENT,,2026-09-06 13:00:00
18ef9d8f-406f-4a27-a096-73ee70efe649,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-07-26,ABSENT,,2026-07-26 12:00:00
0f51af0f-75cc-4b51-b3b1-ad2ba5e771c8,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-07-30,PRESENT,,2026-07-30 15:00:00
97457a2d-7bf9-42aa-9458-f4592d49274d,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-07,PRESENT,,2026-08-07 11:00:00
f0deb2d6-65f1-4735-9e04-b217acef84e9,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-31,PRESENT,,2026-08-31 09:00:00
ee0285c9-33f1-4665-aca8-dd6ea198799e,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-01,PRESENT,,2026-09-01 16:00:00
cd69a9e6-2d89-4181-86ae-79adfe0d524a,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-04,PRESENT,,2026-09-04 15:00:00
546af081-b6f5-43db-b156-5957901b4dd8,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-09,ABSENT,,2026-09-09 10:00:00
bd8f5b83-5457-4116-966e-0655af0f1294,1a30d736-0abf-ee79-bf20-f6bf31e438fc,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-09-11,PRESENT,,2026-09-11 11:00:00
7499e461-3390-480e-a081-4f5d49bdbe98,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-07-20,PRESENT,,2026-07-20 09:00:00
d7866db0-239b-4446-a981-59c9f028d15d,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-07-25,PRESENT,,2026-07-25 13:00:00
f03a7382-faec-4448-b855-7a6f901a9e10,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-07-26,PRESENT,,2026-07-26 12:00:00
6a74454b-8702-42eb-8ac8-0ba457e7f848,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-08-01,ABSENT,,2026-08-01 14:00:00
b321f3f4-1e99-4d12-bfa6-c4f510643a06,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-08-08,PRESENT,,2026-08-08 11:00:00
f1b2817c-bab0-48d1-9057-6b0c75ac0da3,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-08-11,ABSENT,,2026-08-11 16:00:00
1c036f1d-abce-4425-a5f6-b639d39d46ae,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-08-12,PRESENT,,2026-08-12 13:00:00
62f39514-6750-4033-8d2c-30808079b989,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-09-02,ABSENT,,2026-09-02 16:00:00
bb1294b9-f15b-4f0c-980e-e8d7e63f0527,2dc618d6-c26d-db26-93d4-db4992a43283,d0409be6-f753-5863-8426-94a84553a16e,2026-09-10,PRESENT,,2026-09-10 13:00:00
43b86dc7-c7ab-4d99-8645-807fee0ddd13,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-07-30,PRESENT,,2026-07-30 15:00:00
6fbbfa18-ceaf-4616-b8a9-fe1356979770,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-06,PRESENT,,2026-08-06 14:00:00
d3eb31d5-f5cc-4280-88c0-eea9f83dc629,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-08,ABSENT,,2026-08-08 11:00:00
effd4ae5-d8d5-44c4-ba65-2276749d20ff,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-17,ABSENT,,2026-08-17 11:00:00
561343ee-422b-4591-b085-5a99515b17b0,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-08-20,PRESENT,,2026-08-20 16:00:00
c4e30cb6-cb42-483c-99fa-155a00cb7adb,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-01,PRESENT,,2026-09-01 16:00:00
a8928926-773c-4fbc-8d24-ad06809f8a2f,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-02,PRESENT,,2026-09-02 16:00:00
cf04b1e8-36ce-47f0-a0e4-17105fa13636,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-06,ABSENT,,2026-09-06 13:00:00
1769b132-449a-4cd7-ba40-b8330c001cf0,27b41f40-f693-94d7-c6e1-99194bb7a3fb,15ca48fc-df67-512c-815e-c085107e9c59,2026-09-07,PRESENT,,2026-09-07 10:00:00
1d06d762-1335-4a7a-a191-23caa1417cd2,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-21,PRESENT,,2026-07-21 11:00:00
7d36331f-6d1a-4574-9d0c-e9af1fb7e476,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-24,PRESENT,,2026-07-24 11:00:00
cc93bd7a-0457-4393-a660-3f0434ba63a2,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-25,PRESENT,,2026-07-25 13:00:00
1dfde281-06f2-4fc3-aaea-b9d19ab03523,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-07-31,PRESENT,,2026-07-31 12:00:00
f6f133ea-c3e3-491c-bd18-e39551be5ae0,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-05,PRESENT,,2026-08-05 09:00:00
6bfc19ab-7964-4109-a5b1-1f0a012aebf5,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-07,PRESENT,,2026-08-07 11:00:00
77354d15-8220-46ce-ab3a-b8fe6ac92952,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-24,PRESENT,,2026-08-24 11:00:00
2c2c100c-bf07-459a-af83-c5ed01650bf6,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-25,PRESENT,,2026-08-25 10:00:00
2bc80ef2-bc41-4bee-a1cd-e06444801431,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-08-30,PRESENT,,2026-08-30 14:00:00
664375dd-ed12-496d-bc3e-4740a5d2f550,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-07,PRESENT,,2026-09-07 10:00:00
2562c162-2e64-4156-9170-819ab1c91ca2,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-09,PRESENT,,2026-09-09 10:00:00
8fb0d960-ff76-4b97-a6b8-63139deb5d51,99f35e80-cdff-8b78-f4a5-8e5acf2ced9b,3a618d80-06ca-5715-898b-c91424935f9c,2026-09-10,PRESENT,,2026-09-10 13:00:00
2190398d-47b0-47e2-bea6-e3bcfbd97939,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-22,PRESENT,,2026-07-22 11:00:00
2e8b3269-8b67-48ff-bb96-87d582d68495,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-24,PRESENT,,2026-07-24 11:00:00
ee5dd210-b8f5-4a14-931b-0e2aafb89fa4,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-25,PRESENT,,2026-07-25 13:00:00
d0e172ce-e604-4184-9c1b-605329bf4cbe,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-26,PRESENT,,2026-07-26 12:00:00
6330f787-85f5-4e56-a66e-3485d05ecf10,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-07-31,PRESENT,,2026-07-31 12:00:00
dd0c8f94-a7a6-44e4-9e3b-8e579ff78012,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-03,PRESENT,,2026-08-03 13:00:00
67d48291-16b8-4c46-a86f-8aa6cf871bc0,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-05,PRESENT,,2026-08-05 09:00:00
4394d2f5-e535-4669-929b-b542bb737179,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-08-24,PRESENT,,2026-08-24 11:00:00
c0609fdd-3a68-4b6b-9391-5717b3c43dcb,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-09-07,ABSENT,,2026-09-07 10:00:00
37caf699-3177-4194-8135-d0c1e7b306ef,ae3cb140-e729-a34d-628e-83499b01343d,aea15467-f034-51f8-bc1b-18594762d5ce,2026-09-11,PRESENT,,2026-09-11 11:00:00
f8cf2158-7695-462a-8b6a-13b134f76bab,3c15348a-8d90-9dfa-9415-ffa6562bed80,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-01,PRESENT,,2026-08-01 14:00:00
5eb0a443-26c4-4ff2-b613-f2017931a74f,3c15348a-8d90-9dfa-9415-ffa6562bed80,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-02,PRESENT,,2026-08-02 15:00:00
38ddf215-9664-4e1e-9f3c-e3a726f2babe,3c15348a-8d90-9dfa-9415-ffa6562bed80,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-04,PRESENT,,2026-08-04 11:00:00
ab483523-2e7c-4a89-bd43-9fe98c9304ff,3c15348a-8d90-9dfa-9415-ffa6562bed80,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-11,PRESENT,,2026-08-11 16:00:00
0185f4ef-1ad9-440c-871e-a87bdf81a265,3c15348a-8d90-9dfa-9415-ffa6562bed80,fe5c93f6-e5a4-508d-aa3d-61d3961e79b6,2026-08-12,PRESENT,,2026-08-12 13:00:00
